,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time,R0,R1,R2,R3,V0,V1,V2,V3,Temperature,Sample Time,Cap,Motor Position,Calculated Strain,Corrected R b,Corrected R a,Delta,R,angle,strain_aprox,Passive Corrected R,Passive Corrected R b
436,436,436,436,101.485924243927,668.0353,1030.6028,962.2614,193853.4531,1370.9379,1725.8624,1669.3093,3284.0754,24.85,0.199985,64.0,8261.0,0.0010238844352605657,1650.0093115580746,1650.0663535049691,4377.0,0.9795988267077907,0.1891345973597921,0.0035367505849856853,0.18797134805970472,6.493400006555021
437,437,437,437,101.67582988739014,668.038,1030.6064,962.2556,193928.1406,1370.941,1725.8652,1669.3043,3284.0815,24.87,0.199987,64.0,8199.0,0.0010093858912932868,1649.9989952963751,1650.0694222918564,4315.0,0.9936117294322132,0.18645942176374314,0.0034658776817878515,0.19037453777730207,59.209857082460076
438,438,438,438,101.88575530052185,668.0366,1030.5975,962.2496,193850.4688,1370.9395,1725.8582,1669.2992,3284.0752,24.84,0.199988,64.0,8141.0,0.0009958227372593802,1650.0200393103064,1650.055321051083,4257.0,1.0070909148461356,0.18395668697025144,0.0034001164695956288,0.1820951060720972,-41.19060801109299
439,439,439,439,102.07864904403688,668.0402,1030.5955,962.261,193993.9062,1370.9437,1725.8566,1669.309,3284.0869,24.86,0.199988,64.0,8079.0,0.000981324193292101,1649.980902751305,1650.0473178118698,4195.0,1.0219127562574497,0.181281190432156,0.0033303965028132023,0.17849935902859215,145.43125566653907
440,440,440,440,102.28163194656372,668.0442,1030.5951,962.2527,193868.375,1370.9485,1725.8562,1669.3019,3284.0767,24.86,0.199984,64.0,8021.0,0.0009677610392581947,1650.0137160121674,1650.0416665249381,4137.0,1.036181383732173,0.17877815957030582,0.003265713966439617,0.17632630675836936,-11.541264378931373
441,441,441,441,102.47264313697815,668.0442,1030.5955,962.2679,193978.9531,1370.9485,1725.8566,1669.3149,3284.0857,24.85,0.199986,64.0,7959.0,0.000953262495290916,1649.9780480714828,1650.0423780041795,4075.0,1.0518841257668712,0.17610235100213048,0.0031971471965999325,0.17672630675826895,156.61612052470446
442,442,442,442,102.68406844139099,668.0402,1030.594,962.256,193892.2812,1370.9437,1725.8553,1669.3047,3284.0786,24.87,0.19999,64.0,7902.0,0.0009399331887403528,1650.0059930020354,1650.0446497615515,4018.0,1.066748920358387,0.1736421942356794,0.003134635773209136,0.1769993590287413,24.8657014220953
443,443,443,443,102.8839235305786,668.0399,1030.6,962.2606,193859.4062,1370.9434,1725.8601,1669.3086,3284.0759,24.86,0.199986,64.0,7839.0,0.0009252007972897307,1650.0087788210776,1650.0556923978231,3955.0,1.0836778792667507,0.17092292073184776,0.0030661302607103928,0.18313233794890493,9.416011326946318
444,444,444,444,103.09387421607971,668.0331,1030.5931,962.2504,193877.3438,1370.9352,1725.8546,1669.2999,3284.0774,24.86,0.199988,64.0,7781.0,0.0009116376432558244,1650.0138519957266,1650.0518171587146,3897.0,1.099748089427765,0.16841932275891136,0.003003605796479418,0.17924652680869713,-11.285119331907481
445,445,445,445,103.27537631988524,668.038,1030.5812,962.2592,193748.9844,1370.941,1725.8451,1669.3074,3284.0669,24.85,0.199983,64.0,7714.0,0.0008959698618718293,1650.0325825785474,1650.0245989546884,3830.0,1.1189189164490865,0.16552707120591933,0.002932028643945109,0.1651745377774887,-106.30914386129007
446,446,446,446,103.48695874214172,668.035,1030.5803,962.2556,194032.7969,1370.9375,1725.8444,1669.3043,3284.0901,24.85,0.199986,64.0,7661.0,0.0008835759452546393,1649.97757110517,1650.0267029635572,3777.0,1.134566551363516,0.1632390478870758,0.0028759011074463987,0.1656043269803149,163.86615708237514
447,447,447,447,103.68070697784424,668.0317,1030.5778,962.2573,193961.0156,1370.9336,1725.8424,1669.3058,3284.0842,24.84,0.199987,64.0,7599.0,0.0008690774012873601,1649.9908080033838,1650.0263314578362,3715.0,1.1534389266487215,0.16056235676220856,0.002810795446028802,0.16456709510327985,98.52464552596211
448,448,448,448,103.89385843276978,668.0343,1030.5862,962.2628,193964.0156,1370.9366,1725.8491,1669.3105,3284.0845,24.84,0.199987,64.0,7541.0,0.000855514247253454,1649.9854784148465,1650.0380620311334,3657.0,1.1716740017774132,0.1580582250833762,0.002750429986168905,0.17181461112738816,122.359255194664
449,449,449,449,104.08342695236206,668.0284,1030.5718,962.2501,193922.1562,1370.9296,1725.8376,1669.2996,3284.0811,24.86,0.199989,64.0,7474.0,0.0008398464658694589,1650.0049358426404,1650.019734212969,3590.0,1.1934732729805009,0.155165367065507,0.0026813471298516136,0.16002986322610013,32.39084741380066
450,450,450,450,104.28366923332214,668.0399,1030.569,962.2592,193940.0781,1370.9434,1725.8353,1669.3074,3284.0825,24.86,0.199985,64.0,7421.0,0.0008274525492522688,1649.993465106615,1650.0005514726352,3537.0,1.2113034165959853,0.15287687164583294,0.0026271928994327045,0.15213233794895584,84.78455613879487
451,451,451,451,104.47491002082823,668.0369,1030.5665,962.256,193904.2188,1370.9398,1725.8334,1669.3047,3284.0796,24.86,0.199989,64.0,7359.0,0.0008129540052849896,1650.0035493057903,1649.9998093400766,3475.0,1.2328526079136688,0.15019963681977586,0.0025643958626279076,0.15096212715172894,36.803301421925426
452,452,452,452,104.68515825271606,668.0337,1030.5645,962.2523,193907.2188,1370.9359,1725.8318,1669.3015,3284.0798,24.86,0.199987,64.0,7301.0,0.0007993908512510835,1650.0061074260318,1650.0002036022684,3417.0,1.2537204988293824,0.14769500488313278,0.002506190305165187,0.15038056896798935,25.787291280925274
453,453,453,453,104.8751575946808,668.0386,1030.5601,962.252,193859.4062,1370.9418,1725.8282,1669.3011,3284.0759,24.85,0.199987,64.0,7239.0,0.0007848923072838044,1650.0161521165287,1649.9863254545162,3355.0,1.2768265312965723,0.14501751162412374,0.002444547932640646,0.14380857993671725,-23.16174197336659
454,454,454,454,105.09502625465393,668.0356,1030.5615,962.2509,193913.1875,1370.9382,1725.8293,1669.3003,3284.0803,24.86,0.199985,64.0,7181.0,0.0007713291532498982,1650.006085904529,1649.9925207011554,3297.0,1.2992296343645735,0.142512642114284,0.0023874226524277127,0.14653836913964824,26.45263609290123
455,455,455,455,105.28466963768005,668.0386,1030.5413,962.2515,193877.3438,1370.9418,1725.8132,1669.3008,3284.0774,24.85,0.199989,64.0,7114.0,0.0007556613718659031,1650.0129088945532,1649.952882714387,3230.0,1.3261119040247678,0.13961894688355872,0.0023220831538166625,0.12500857993688896,-7.118197398260236
456,456,456,456,105.48643255233765,668.0412,1030.5468,962.2473,193829.5469,1370.9449,1725.8176,1669.2972,3284.0735,24.85,0.199985,64.0,7062.0,0.0007435013027320561,1650.026294027133,1649.9594557489745,3178.0,1.3477579741976091,0.13737299294396602,0.0022718522459998338,0.1293560959612705,-70.82516296347603
457,457,457,457,105.6764280796051,668.0343,1030.5502,962.2538,193993.9062,1370.9366,1725.8203,1669.3027,3284.0869,24.84,0.19999,64.0,6999.0,0.0007287689112814341,1649.987075735789,1649.9740251578253,3115.0,1.3749523635634031,0.1346518174046317,0.0022115580184614795,0.13581461112732995,118.15685755433515
458,458,458,458,105.87631034851074,668.0301,1030.5383,962.2639,193904.2188,1370.9316,1725.8109,1669.3114,3284.0796,24.86,0.199986,64.0,6942.0,0.000715439604730871,1649.9967761879855,1649.958043196188,3058.0,1.4005234408109877,0.13218969393222402,0.0021575371544547786,0.12577631601129724,66.7293771286495
459,459,459,459,106.07619285583496,668.0343,1030.5349,962.2579,193916.1875,1370.9366,1725.8081,1669.3063,3284.0806,24.85,0.199985,64.0,6884.0,0.0007018764506969647,1649.9994702531487,1649.9468079814594,3000.0,1.4275416666666667,0.1296842724617169,0.0021030864614966674,0.1205146111275326,55.96941203484312
460,460,460,460,106.28782939910887,668.0278,1030.5231,962.2504,193868.375,1370.9288,1725.7987,1669.2999,3284.0767,24.85,0.199987,64.0,6822.0,0.0006873779067296858,1650.0156879497547,1649.9338436647245,2938.0,1.4576041259360106,0.12700595078522867,0.0020454582948414846,0.11159582106688504,-20.253919331822544
461,461,461,461,106.46801328659058,668.034,1030.5424,962.261,193907.2188,1370.9363,1725.8141,1669.309,3284.0798,24.86,0.199988,64.0,6759.0,0.0006726455152790635,1649.9986483972996,1649.9605203368142,2875.0,1.4894809782608696,0.12428431368782347,0.001987512224841813,0.12814759004777446,58.7438556663692
462,462,462,462,106.6793384552002,668.0319999999998,1030.528,962.2684,194050.75,1370.934,1725.8026,1669.3153,3284.0916,24.84,0.199985,64.0,6707.0,0.0006604854461452166,1649.962921727984,1649.9373737027108,2823.0,1.5168649183492735,0.12203779623443076,0.0019401481791025965,0.11463411618308328,230.3070759489201
463,463,463,463,106.8792188167572,668.0347,1030.5206,962.2639,193928.1406,1370.9371,1725.7968,1669.3114,3284.0815,24.84,0.199987,64.0,6639.0,0.0006445838172778782,1649.9918792344174,1649.9208749072504,2755.0,1.5542359392014518,0.11909992665466948,0.001878844412181521,0.106037305900486,90.65117712877691
464,464,464,464,107.08295035362244,668.0405,1030.5216,962.2592,193990.9219,1370.9442,1725.7975,1669.3074,3284.0867,24.85,0.199987,64.0,6582.0,0.0006312545107273152,1649.9830569109604,1649.9154911194823,2698.0,1.5870143076352854,0.11663720152112456,0.0018280109167947605,0.1044663801084198,135.62835613870993
465,465,465,465,107.27660608291626,668.0337,1030.5369,962.2602,193990.9219,1370.9359,1725.8097,1669.3082,3284.0867,24.85,0.199987,64.0,6519.0,0.0006165221192766931,1649.9821995540538,1649.9511068135544,2635.0,1.6248943500948765,0.1139151393285168,0.0017724138585656208,0.1227805689680963,139.41646698769182
466,466,466,466,107.47826027870178,668.0331,1030.5146,962.2556,193922.1562,1370.9352,1725.792,1669.3043,3284.0811,24.85,0.199989,64.0,6462.0,0.0006031928127261301,1650.000220346085,1649.9121768781565,2578.0,1.6607633987587278,0.11145223014297392,0.0017226431987635669,0.10074652680862073,53.225457082502544
467,467,467,467,107.67815899848938,668.0393,1030.5187,962.2597,193844.4844,1370.9426,1725.7952,1669.3079,3284.0747,24.85,0.199985,64.0,6399.0,0.0005884604212755077,1650.0126049862024,1649.9118140065118,2515.0,1.7023012375745523,0.1087299690871567,0.001668220955048567,0.10209829578968764,-8.915088437031955
468,468,468,468,107.87804651260376,668.0331,1030.5245,962.2449,193969.9688,1370.9352,1725.7999,1669.2952,3284.085,24.85,0.199989,64.0,6342.0,0.0005751311147249447,1649.9996065212806,1649.929788865687,2458.0,1.7417192359641982,0.1062668841067906,0.0016195133134534554,0.11064652680863674,60.50527099939063
469,469,469,469,108.07795071601869,668.0319999999998,1030.5059,962.2656,194056.7344,1370.934,1725.7849,1669.3129,3284.092,24.86,0.199984,64.0,6279.0,0.0005603987232743226,1649.9640972203113,1649.8980578333578,2395.0,1.7874709864300624,0.10354443331609486,0.001566266083751871,0.09253411618317386,225.68476557172835
470,470,470,470,108.28596949577332,668.0393,1030.5103,962.2579,193898.25,1370.9426,1725.7885,1669.3063,3284.0791,24.86,0.199987,64.0,6222.0,0.0005470694167237595,1650.0031421720391,1649.8968703392263,2338.0,1.83099149786142,0.10108118080162236,0.0015186216387394855,0.09369829578952248,38.03191203484312
471,471,471,471,108.47586750984192,668.0291,1030.5089,962.2532,194017.8281,1370.9304,1725.7874,1669.3022,3284.0889,24.84,0.199987,64.0,6159.0,0.0005323370252731373,1649.9826930702288,1649.9069763621226,2275.0,1.8816320054945053,0.09835854940820274,0.0014665496178556993,0.09681957907889682,139.8058910453692
472,472,472,472,108.67730951309204,668.0366,1030.4945,962.2496,193763.8906,1370.9395,1725.7759,1669.2992,3284.0681,24.87,0.199986,64.0,6102.0,0.0005190077187225743,1650.037761971597,1649.8720956706736,2218.0,1.929930009918846,0.09589513762371724,0.001419968543552218,0.07909510607203174,-127.76880801096559
473,473,473,473,108.87723779678343,668.0360000000003,1030.4961,962.256,193946.0625,1370.9387,1725.7771,1669.3047,3284.083,24.87,0.199987,64.0,6039.0,0.0005042753272719518,1649.9949835995471,1649.8756831790301,2155.0,1.9862863167053368,0.09317233476336842,0.0013690719215912188,0.08096106391246849,78.64700142201036
474,474,474,474,109.07713460922241,668.0288,1030.5021,962.2445,193853.4531,1370.9301,1725.7819,1669.2948,3284.0754,24.86,0.199987,64.0,5982.0,0.0004909460207213891,1650.0238009914385,1649.8952493657998,2098.0,2.040193423260248,0.09070877197617393,0.0013235543878693163,0.09015255799909028,-57.52567334007472
475,475,475,475,109.2670512199402,668.0313,1030.495,962.2639,193844.4844,1370.9331,1725.7762,1669.3114,3284.0747,24.86,0.199986,64.0,5919.0,0.0004762136292707669,1650.0090040950531,1649.8795305385504,2035.0,2.1032902272727267,0.08798580678814745,0.0012738333502333985,0.08194440033014416,6.994977128691971
476,476,476,476,109.47869825363159,668.0402,1030.4932,962.261,193874.3438,1370.9437,1725.7748,1669.309,3284.0771,24.86,0.199989,64.0,5867.0,0.00046405356013692,1650.005378088794,1649.8653370050934,1983.0,2.1583919034291483,0.08573821841172592,0.0012332587628787256,0.07619935902857833,25.8688556663692
477,477,477,477,109.6685950756073,668.034,1030.4945,962.2436,194143.5625,1370.9363,1725.7759,1669.2941,3284.0991,24.84,0.199985,64.0,5799.0,0.0004481519312695816,1649.9651840639942,1649.8753065788212,1915.0,2.2349653328981725,0.08279898289541288,0.001180834250093656,0.08024759004774751,229.17442689603195
478,478,478,478,109.87847661972046,668.0281,1030.4916,962.2551,193844.4844,1370.9292,1725.7736,1669.3038,3284.0747,24.85,0.199987,64.0,5742.0,0.00043482262471901867,1650.0165488374007,1649.877433554883,1858.0,2.3034720570505915,0.08033514291672388,0.0011374442901225634,0.0799628421465286,-26.340398341882974
479,479,479,479,110.07836103439331,668.0386,1030.4812,962.2588,193993.9062,1370.9418,1725.7653,1669.307,3284.0869,24.85,0.199989,64.0,5680.0,0.00042032408075173963,1649.9827889361081,1649.8459635835932,1796.0,2.3829275100222715,0.07765510746021394,0.001090822030269967,0.06490857993674126,137.09741179924458
480,480,480,480,110.28821110725404,668.0366,1030.4823,962.2538,193829.5469,1370.9395,1725.7661,1669.3027,3284.0735,24.85,0.199984,64.0,5622.0,0.00040676092671783343,1650.0207211542474,1649.8503905514374,1738.0,2.4623908642117374,0.07514791434212106,0.001047749023185484,0.06689510607191096,-46.20244244579226
481,481,481,481,110.46818232536316,668.0333,1030.4788,962.262,193868.375,1370.9355,1725.7633,1669.3098,3284.0767,24.86,0.199987,64.0,5560.0,0.0003922623827505544,1650.0057425734617,1649.8482389531052,1676.0,2.553418548926014,0.07246774609819825,0.0010022842064680668,0.0648578741951269,23.688166515436023
482,482,482,482,110.68964290618895,668.0343,1030.488,962.261,193961.0156,1370.9366,1725.7708,1669.309,3284.0842,24.85,0.199987,64.0,5502.0,0.0003786992287166481,1649.9876357810153,1649.8633719569746,1618.0,2.6448912002472182,0.06996043297178714,0.00096029404599296,0.07361461112748202,112.5406556664966
483,483,483,483,110.87944102287292,668.0327,1030.4714,962.2504,193904.2188,1370.9347,1725.7574,1669.2999,3284.0796,24.86,0.199988,64.0,5440.0,0.0003642006847493692,1650.0083505369007,1649.8358141566794,1556.0,2.7502156606683803,0.06728014094642347,0.0009159868363386027,0.05772383203554909,15.589880668092519
484,484,484,484,111.0894055366516,668.0382,1030.4872,962.2501,193969.9688,1370.9414,1725.77,1669.2996,3284.085,24.84,0.199987,64.0,5382.0,0.00035063753071546295,1649.9951482088406,1649.8571323126464,1498.0,2.856640188251001,0.06477271623782532,0.0008750796736520914,0.07108588516393866,80.20344741363078
485,485,485,485,111.27926063537598,668.0307,1030.4812,962.252,194041.7656,1370.9324,1725.7653,1669.3011,3284.0908,24.84,0.199985,64.0,5315.0,0.00033496974933146787,1649.9788216004972,1649.8557198139722,1431.0,2.990320671208945,0.061876145138690476,0.0008284765039370737,0.06841035817069496,159.19765802659094
486,486,486,486,111.48093390464784,668.0278,1030.4779,962.2468,193889.2969,1370.9288,1725.7626,1669.2968,3284.0784,24.86,0.199987,64.0,5262.0,0.00032257583271427776,1650.0144916560746,1649.8534300750596,1378.0,3.1052789854862115,0.05958478157708784,0.0007921062122755213,0.06639582106686248,-12.969218387734145
487,487,487,487,111.68082547187805,668.0356,1030.4744,962.2487,193937.0938,1370.9382,1725.7598,1669.2983,3284.0823,24.84,0.199989,64.0,5200.0,0.00030807728874699867,1650.0030783176353,1649.8375702557764,1316.0,3.2515128632218846,0.05690426901656701,0.0007501146899418904,0.05943836913968425,42.02509222505614
488,488,488,488,111.88082003593443,668.0319999999998,1030.4714,962.2588,193928.1406,1370.934,1725.7574,1669.307,3284.0815,24.84,0.199985,64.0,5143.0,0.0002947479821964357,1649.9962517471454,1649.8366786357635,1259.0,3.3986636540905484,0.054439881670919295,0.0007120374664079139,0.0580341161829665,71.33181179920211
489,489,489,489,112.09071278572084,668.0343,1030.4611,962.252,193844.4844,1370.9366,1725.7491,1669.3011,3284.0747,24.84,0.199987,64.0,5080.0,0.0002800155907458135,1650.0192066607985,1649.8155125188323,1196.0,3.577625591973243,0.05171603712103782,0.0006705405075959505,0.046714611127413264,-38.08354197349399
490,490,490,490,112.28105330467224,668.0281,1030.4659,962.2592,194023.8125,1370.9292,1725.7531,1669.3074,3284.0894,24.85,0.199987,64.0,5017.0,0.0002652831992951912,1649.976323831286,1649.831709524335,1133.0,3.776493243159753,0.04899214460535889,0.0006296614013734981,0.054262842146385985,168.5189561387524
491,491,491,491,112.4923803806305,668.0278,1030.4425,962.2427,193904.2188,1370.9288,1725.7343,1669.2932,3284.0796,24.85,0.199989,64.0,4960.0,0.0002519538927446282,1650.0149522753006,1649.7904458171067,1076.0,3.9764906022304833,0.046527631200151694,0.0005932079667530615,0.03099582106688104,-13.57857286836952
492,492,492,492,112.6825807094574,668.0301,1030.4606,962.261,193978.9531,1370.9316,1725.7488,1669.309,3284.0857,24.84,0.199985,64.0,4898.0,0.00023745534877734923,1649.9839638049375,1649.8198097875766,1014.0,4.219565185404339,0.043846892359202035,0.0005541311988042807,0.048076316011474766,130.4781556664966
493,493,493,493,112.8824622631073,668.0305,1030.4526,962.2487,193961.0156,1370.932,1725.7424,1669.2983,3284.0842,24.85,0.199987,64.0,4840.0,0.00022389219474344303,1649.9981813241218,1649.8050819569162,956.0,4.475504150627615,0.0413390687046703,0.000518117341845502,0.039899010784324666,65.94689222518355
494,494,494,494,113.08234810829164,668.0382,1030.4562,962.2509,193975.9531,1370.9414,1725.7452,1669.3003,3284.0854,24.86,0.199987,64.0,4777.0,0.0002091598032928208,1649.9932372729845,1649.8019779743736,893.0,4.7911799826427774,0.03861501659640304,0.0004795923205278372,0.04008588516398959,89.2182360929437
